TIPO_DENUNCIA;NIVEL_EDUCATIVO;EST_CIVIL;MODALIDAD;SEXO;EDAD;MES;FISICA;PSICOLOGICA;FISICA_PSICOLOGICA
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;31;ENERO;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;16;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;ENERO;0;0;1
DENUNCIA;SECUNDARIA;NO INDICA;VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;17;ENERO;0;1;0
DENUNCIA;SUPERIOR;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;21;ENERO;0;0;1
DENUNCIA;TECNICA;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;51;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;17;ENERO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;29;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;17;ENERO;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;NO INDICA;VIOLENCIA FISICA Y PSICOLOGICA;M;35;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;ENERO;0;0;1
DENUNCIA;SIN INSTRUCCION;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;16;ENERO;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;26;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;25;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;41;ENERO;0;0;1
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;37;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;17;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;27;ENERO;0;1;0
DENUNCIA;TECNICA;CASADO(A);VIOLENCIA PSICOLOGICA;F;33;ENERO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;16;ENERO;1;0;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;47;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;46;ENERO;0;0;1
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;F;31;ENERO;0;1;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;F;31;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;30;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;M;20;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;ENERO;1;0;0
DENUNCIA;SECUNDARIA;VIUDO(A);VIOLENCIA FISICA;F;65;ENERO;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;34;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;48;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;17;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;16;ENERO;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;ENERO;1;0;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;24;ENERO;0;1;0
OCURRENCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;34;ENERO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;ENERO;1;0;0
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;22;ENERO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;17;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;16;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;18;ENERO;1;0;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;32;ENERO;0;0;1
ACTA DE INTERVENCION;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;25;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;26;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;27;ENERO;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;17;ENERO;0;1;0
DENUNCIA;TECNICA;CASADO(A);VIOLENCIA PSICOLOGICA;F;38;ENERO;0;1;0
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;49;ENERO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;17;ENERO;1;0;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;60;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;60;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;31;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;17;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;36;ENERO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;ENERO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;M;27;ENERO;1;0;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;32;ENERO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;32;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;27;ENERO;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;43;ENERO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;27;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;44;ENERO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;44;ENERO;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;30;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;33;ENERO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;27;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;27;ENERO;0;0;1
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;16;ENERO;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;30;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;23;ENERO;0;0;1
ACTA DE INTERVENCION;PRIMARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;42;ENERO;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;16;ENERO;0;0;1
ACTA DE INTERVENCION;PRIMARIA;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;31;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;M;42;ENERO;1;0;0
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;44;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;ENERO;0;1;0
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;47;ENERO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;36;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;20;ENERO;0;0;1
ACTA DE INTERVENCION;TECNICA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;24;ENERO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;25;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;26;ENERO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;26;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;17;ENERO;1;0;0
DENUNCIA;TECNICA;CONVIVIENTE;VIOLENCIA FISICA;F;38;ENERO;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;M;16;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;17;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;17;ENERO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;21;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;31;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;21;ENERO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;17;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;56;ENERO;0;1;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;23;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;32;ENERO;0;0;1
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;29;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;47;ENERO;0;1;0
DENUNCIA;SIN INSTRUCCION;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;18;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;16;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;23;ENERO;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;22;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;33;ENERO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;DIVORCIADO(A);VIOLENCIA PSICOLOGICA;F;34;ENERO;0;1;0
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;19;ENERO;0;0;1
ACTA DE INTERVENCION;SUPERIOR;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;25;ENERO;0;1;0
OCURRENCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;22;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;31;ENERO;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;M;34;ENERO;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;26;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;ENERO;0;1;0
OCURRENCIA;TECNICA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;41;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;20;ENERO;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;36;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;18;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;18;ENERO;0;1;0
DENUNCIA;SIN INSTRUCCION;CASADO(A);VIOLENCIA PSICOLOGICA;F;76;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;25;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;M;17;ENERO;1;0;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;30;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;ENERO;0;1;0
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;24;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;25;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;M;33;ENERO;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
OCURRENCIA;SUPERIOR;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;32;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;28;ENERO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;24;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;16;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;19;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;36;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;17;ENERO;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;38;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;23;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;28;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;25;ENERO;0;0;1
DENUNCIA;SUPERIOR;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;42;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;39;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;17;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;26;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;ENERO;0;0;1
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;27;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;29;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;35;ENERO;0;0;1
OCURRENCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;34;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;29;ENERO;0;1;0
DENUNCIA;PRIMARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;63;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;32;ENERO;0;1;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;F;60;ENERO;0;1;0
DENUNCIA;TECNICA;CASADO(A);VIOLENCIA PSICOLOGICA;M;41;ENERO;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;M;26;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;18;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;22;ENERO;0;1;0
OCURRENCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;M;16;ENERO;1;0;0
ACTA DE INTERVENCION;TECNICA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;18;ENERO;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;31;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;27;ENERO;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;F;17;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;ENERO;1;0;0
DENUNCIA;TECNICA;CONVIVIENTE;VIOLENCIA FISICA;M;24;ENERO;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;19;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;27;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;17;ENERO;0;0;1
DENUNCIA;SUPERIOR;VIUDO(A);VIOLENCIA PSICOLOGICA;F;50;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;20;ENERO;0;1;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;56;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;40;ENERO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;46;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;32;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;27;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;41;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;F;28;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;16;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;ENERO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;16;ENERO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;16;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;27;ENERO;0;1;0
OCURRENCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;18;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;18;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;20;ENERO;0;0;1
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;F;42;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;31;ENERO;0;1;0
OCURRENCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;30;ENERO;0;0;1
DENUNCIA;SUPERIOR;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;26;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;28;ENERO;0;0;1
DENUNCIA;TECNICA;CASADO(A);VIOLENCIA PSICOLOGICA;M;31;ENERO;0;1;0
DENUNCIA;TECNICA;CASADO(A);VIOLENCIA PSICOLOGICA;M;40;ENERO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;35;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;17;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;27;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;25;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;20;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;56;ENERO;0;0;1
OCURRENCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;54;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;20;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;23;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;34;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;24;ENERO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;23;ENERO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;39;ENERO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;23;ENERO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;34;ENERO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;27;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;22;ENERO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;30;ENERO;0;1;0
OCURRENCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;F;21;ENERO;1;0;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;23;ENERO;0;0;1
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;27;ENERO;0;0;1
OCURRENCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;33;ENERO;0;1;0
